Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
R,left,Pretarget,0,14,14,14,2674.2049243068323,2676.206334872113,left,1,1,2.85,0.9388593573239632,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
Z,left,Distractor,0,15,15,15,2677.7049361765094,2679.7065886263154,left,1,1,2.85,0.5586393514531665,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
R,right,Target,0,16,16,16,2681.2045624424645,2683.2060926668055,right,1,1,2.85,0.5952668910322245,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
T,left,Distractor,0,17,17,17,2684.7049541414017,2686.70500482808,left,1,1,2.85,0.6964047748188023,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
M,left,Distractor,0,18,18,18,2688.2047478658787,2690.2069803252525,left,1,1,2.85,0.6662458817299921,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
R,left,Lure,0,19,19,19,2691.7046821015247,2693.7068863303284,None,0,1,2.85,,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
J,left,Distractor,0,20,20,20,2695.2048457104247,2697.2070573176607,left,1,1,2.85,0.6422236052458175,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
K,left,Distractor,0,21,21,21,2698.704853088857,2700.706855854165,left,1,1,2.85,0.5341762933821883,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
Z,left,Distractor,0,22,22,22,2702.2047674347996,2704.2069928365236,left,1,1,2.85,0.5702530163398478,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
W,left,Pretarget,0,23,23,23,2705.704616657953,2707.7070887562295,left,1,1,2.85,0.5581754721351899,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
Q,left,Distractor,0,24,24,24,2709.2044892996782,2711.206788165,left,1,1,2.85,0.9469502981810365,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
W,right,Target,0,25,25,25,2712.7048020813672,2714.705597028107,right,1,1,2.85,0.5994847924157511,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
D,left,Pretarget,0,26,26,26,2716.2049034547235,2718.2069883452787,left,1,1,2.85,0.6662298416194972,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
W,right,Target,0,27,27,27,2719.7049336101045,2721.705384015746,right,1,1,2.85,0.623835890670307,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
D,right,Target,0,28,28,28,2723.2046878759575,2725.205556286295,right,1,1,2.85,1.0917242772993632,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
L,left,Pretarget,0,29,29,29,2726.7047247681476,2728.7073129966448,left,1,1,2.85,0.5663863928930368,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
P,left,Distractor,0,30,30,30,2730.2048521264514,2732.206363102683,left,1,1,2.85,0.9226964028493967,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
L,right,Target,0,31,31,31,2733.704899925913,2735.7066322553437,right,1,1,2.85,0.6705991614144295,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
R,left,Distractor,0,32,32,32,2737.204874261777,2739.2059082057967,left,1,1,2.85,0.5794035654107574,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
V,left,Distractor,0,33,33,33,2740.704655474983,2742.7053407075,left,1,1,2.85,0.5678258303087205,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
L,left,Lure,0,34,34,34,2744.2049913544033,2746.206470250472,left,1,1,2.85,1.146884854650125,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
H,left,Distractor,0,35,35,35,2747.7046452093346,2749.707056996849,left,1,1,2.85,0.49420952846412547,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
K,left,Pretarget,0,36,36,36,2751.2045303623017,2753.2072334378317,left,1,1,2.85,0.4658750348899048,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
F,left,Distractor,0,37,37,37,2754.7046785727143,2756.706416355766,left,1,1,2.85,0.4866049230331555,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
K,right,Target,0,38,38,38,2758.204748828284,2760.2067666712683,right,1,1,2.85,0.6824421995552257,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
S,left,Pretarget,0,39,39,39,2761.704770322016,2763.7052675647137,left,1,1,2.85,0.8160663931048475,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
W,left,Distractor,0,40,40,40,2765.20482549991,2767.2052107827913,left,1,1,2.85,0.9961680231208447,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
S,right,Target,0,41,41,41,2768.704885489831,2770.7068613077863,right,1,1,2.85,0.4382604204292875,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
F,left,Pretarget,0,42,42,42,2772.20485180564,2774.2068767062738,left,1,1,2.85,0.5703620889107697,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
Y,left,Distractor,0,43,43,43,2775.7048027229903,2777.7071465005574,left,1,1,2.85,0.7984117105370387,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
F,right,Target,0,44,44,44,2779.2047424122575,2781.2068074131093,left,0,1,2.85,0.8344284435734153,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
F,left,Lure,0,45,45,45,2782.7046288484416,2784.7049108331557,left,1,1,2.85,1.0004914682649542,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
B,left,Pretarget,0,46,46,46,2786.2049390637258,2788.2061241053743,left,1,1,2.85,0.6670449988450855,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
W,left,Distractor,0,47,47,47,2789.704757810745,2791.7068914631673,left,1,1,2.85,0.5104279816150665,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
B,right,Target,0,48,48,48,2793.2046176203585,2795.2063810675754,right,1,1,2.85,0.6114734745060559,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
R,left,Pretarget,0,49,49,49,2796.7047757756372,2798.706951132277,left,1,1,2.85,0.9502186263853218,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
N,left,Distractor,0,50,50,50,2800.2047504322836,2802.206721117429,left,1,1,2.85,0.5864544670039322,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
R,right,Target,0,51,51,51,2803.7047273345815,2805.706604345585,right,1,1,2.85,0.5270240184036084,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
V,left,Distractor,0,52,52,52,2807.2045643672755,2809.205572647188,left,1,1,2.85,0.3876311678031925,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
G,left,Distractor,0,53,53,53,2810.704941309348,2812.705551474268,left,1,1,2.85,0.9356182972551323,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
H,left,Distractor,0,54,54,54,2814.204782191664,2816.20705892166,left,1,1,2.85,0.9538638966623694,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
V,left,Lure,0,55,55,55,2817.704798552557,2819.7064131477673,left,1,1,2.85,0.46298749835113995,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
L,left,Distractor,0,56,56,56,2821.204501490138,2823.2043093298853,left,1,1,2.85,0.43687584009603597,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
K,left,Distractor,0,57,57,57,2824.7047517155006,2826.705102672626,left,1,1,2.85,0.7280005389475264,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
D,left,Pretarget,0,58,58,58,2828.2047635851777,2830.2068369268673,left,1,1,2.85,0.5064442654838786,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
T,left,Pretarget,0,59,59,59,2831.7041749139607,2833.7066174984793,left,1,1,2.85,0.4308024214114994,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
D,right,Target,0,60,60,60,2835.204722522554,2837.2070637336874,right,1,1,2.85,0.5783237467112485,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
T,right,Target,0,61,61,61,2838.7043468636984,2840.7065427516645,right,1,1,2.85,0.5984242218255531,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
T,left,Lure,0,62,62,62,2842.204481921217,2844.204256397614,left,1,1,2.85,0.7490935746754985,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
F,left,Distractor,0,63,63,63,2845.7045524976274,2847.704302593047,left,1,1,2.85,0.8170265527442098,W08E03,2022-09-02_10h30.13.106,t1_Paradigm,2021.1.4,59.96037509380557,
