Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
H,left,Distractor,0,0,0,0,249.5766777,251.5116533,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Pretarget,0,1,1,1,253.0148958,255.0118546,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,right,Target,0,2,2,2,256.510047,258.5098825,right,1,1,1.246667747,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,3,3,3,260.0102131,262.0118629,left,1,1,1.328501196,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Lure,0,4,4,4,263.5098979,265.5102225,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,left,Distractor,0,5,5,5,267.009805,269.0116477,left,1,1,1.048546686,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Pretarget,0,6,6,6,270.5100727,272.5117726,left,1,1,0.924391719,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,right,Target,0,7,7,7,274.009804,276.0100485,right,1,1,0.786122094,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,left,Distractor,0,8,8,8,277.5101311,279.5121961,left,1,1,0.547980951,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Pretarget,0,9,9,9,281.0101383,283.0092019,left,1,1,0.715136253,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,right,Target,0,10,10,10,284.5098568,286.5101099,right,1,1,1.150139308,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,right,Target,0,11,11,11,288.0101248,290.0101787,right,1,1,0.769990873,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Pretarget,0,12,12,12,291.5102023,293.5116331,left,1,1,0.78859163,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,right,Target,0,13,13,13,295.0100661,297.0101335,right,1,1,0.825967018,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Lure,0,14,14,14,298.5101125,300.5117329,left,1,1,1.276474126,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Distractor,0,15,15,15,302.0101293,304.0115049,left,1,1,0.768696757,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
B,left,Distractor,0,16,16,16,305.509885,307.511645,left,1,1,0.900548732,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Pretarget,0,17,17,17,309.0100979,311.0119435,left,1,1,0.712394677,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,right,Target,0,18,18,18,312.5103258,314.510218,right,1,1,0.701966037,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
S,left,Distractor,0,19,19,19,316.0101422,318.0125347,left,1,1,0.864162698,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Lure,0,20,20,20,319.5101038,321.5114518,left,1,1,1.028892093,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Distractor,0,21,21,21,323.0100793,325.0115078,left,1,1,0.696895115,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Distractor,0,22,22,22,326.5101401,328.5101641,left,1,1,0.686046545,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Distractor,0,23,23,23,330.0102054,332.0116608,left,1,1,0.912747238,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,left,Distractor,0,24,24,24,333.5102812,335.512259,left,1,1,0.755985609,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
W,left,Pretarget,0,25,25,25,337.0102538,339.0115142,left,1,1,0.696895115,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
W,right,Target,0,26,26,26,340.5103361,342.5102838,right,1,1,0.653955732,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,27,27,27,344.0101017,346.0121898,left,1,1,0.656148095,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
W,left,Lure,0,28,28,28,347.5101734,349.5099925,left,1,1,0.854289046,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Pretarget,0,29,29,29,351.0101313,353.0133839,left,1,1,0.695040237,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,right,Target,0,30,30,30,354.5101911,356.5101064,left,0,1,1.070218482,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Distractor,0,31,31,31,358.0101008,360.0119274,left,1,1,0.672448379,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Lure,0,32,32,32,361.5101471,363.5117819,left,1,1,0.54849648,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
S,left,Distractor,0,33,33,33,365.010222,367.0118751,left,1,1,0.552391019,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Lure,0,34,34,34,368.5102986,370.5123562,left,1,1,0.971686955,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Pretarget,0,35,35,35,372.0101345,374.0123531,left,1,1,0.703873848,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,right,Target,0,36,36,36,375.5099505,377.509887,right,1,1,0.758408307,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Pretarget,0,37,37,37,379.0100956,381.0231898,left,1,1,0.621045591,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,right,Target,0,38,38,38,382.5102681,384.5101882,right,1,1,0.718063253,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Distractor,0,39,39,39,386.0101252,388.0122806,left,1,1,0.672103196,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Lure,0,40,40,40,389.5100127,391.5103524,left,1,1,0.54985187,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,41,41,41,393.0099269,395.0115319,left,1,1,0.712893203,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,42,42,42,396.5099354,398.511353,left,1,1,0.813074617,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Pretarget,0,43,43,43,400.0102766,402.0129383,left,1,1,0.575344742,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,right,Target,0,44,44,44,403.5102928,405.5102848,right,1,1,0.550178125,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,right,Target,0,45,45,45,407.0101524,409.0101621,right,1,1,0.666194018,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,left,Distractor,0,46,46,46,410.510184,412.5116347,left,1,1,0.700503178,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Distractor,0,47,47,47,414.0102426,416.0120894,left,1,1,1.216162339,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Pretarget,0,48,48,48,417.5101629,419.5228875,left,1,1,0.729503382,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,right,Target,0,49,49,49,421.0102092,423.0100411,right,1,1,0.682411214,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,left,Distractor,0,50,50,50,424.510201,426.5119866,left,1,1,0.796572549,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Pretarget,0,51,51,51,428.0102227,430.0121029,left,1,1,0.640289556,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,right,Target,0,52,52,52,431.5101596,433.5101792,right,1,1,0.774231237,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Distractor,0,53,53,53,435.0103411,437.0116438,left,1,1,0.712810757,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Lure,0,54,54,54,438.51016,440.522873,left,1,1,1.04140274,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Distractor,0,55,55,55,442.0102204,444.012083,left,1,1,0.76823801,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Distractor,0,56,56,56,445.5103579,447.5124563,left,1,1,0.771924348,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Pretarget,0,57,57,57,449.0099927,451.0118049,left,1,1,0.648515568,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,right,Target,0,58,58,58,452.5101699,454.5102411,right,1,1,0.654059993,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
B,left,Distractor,0,59,59,59,456.0101768,458.0120904,left,1,1,0.656347313,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
S,left,Pretarget,0,60,60,60,459.5103399,461.5112902,left,1,1,0.709096829,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
S,right,Target,0,61,61,61,463.0102326,465.0101226,right,1,1,0.634157742,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,62,62,62,466.5100172,468.5118791,left,1,1,0.74840441,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
D,left,Distractor,0,63,63,63,470.0102147,472.0126797,left,1,1,0.527802168,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Distractor,0,0,0,0,484.353663,486.3453504,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,1,1,1,487.8435508,489.845774,left,1,1,0.710747357,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Pretarget,0,2,2,2,491.3427015,493.3456619,left,1,1,0.858834814,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,right,Target,0,3,3,3,494.8434912,496.8436047,right,1,1,0.688730698,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
S,left,Distractor,0,4,4,4,498.3433592,500.3451191,left,1,1,0.899215799,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Lure,0,5,5,5,501.8436535,503.8449062,left,1,1,1.047546424,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Distractor,0,6,6,6,505.343559,507.3451277,left,1,1,0.747372068,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,left,Pretarget,0,7,7,7,508.8433651,510.8442678,left,1,1,0.640167972,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,right,Target,0,8,8,8,512.3436546,514.3436164,right,1,1,0.628745166,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Distractor,0,9,9,9,515.8436092,517.8460576,left,1,1,0.806442672,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,left,Lure,0,10,10,10,519.343645,521.3451399,left,1,1,0.683240809,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,left,Pretarget,0,11,11,11,522.8434405,524.8438412,left,1,1,0.704488184,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,right,Target,0,12,12,12,526.3435815,528.3436103,right,1,1,0.708859756,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,right,Target,0,13,13,13,529.843589,531.8436612,right,1,1,0.728888083,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Distractor,0,14,14,14,533.3433781,535.3433251,left,1,1,0.73335718,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,15,15,15,536.8435649,538.8457496,left,1,1,0.862826557,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Pretarget,0,16,16,16,540.3437233,542.3435597,left,1,1,0.692928075,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,right,Target,0,17,17,17,543.8428585,545.8436554,right,1,1,0.584742003,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Distractor,0,18,18,18,547.3434214,549.3453998,left,1,1,0.875122907,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
B,left,Distractor,0,19,19,19,550.8436346,552.8455526,left,1,1,0.654605357,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Lure,0,20,20,20,554.3436424,556.3450527,left,1,1,0.659539617,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Distractor,0,21,21,21,557.843759,559.8455257,left,1,1,0.790936374,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,left,Pretarget,0,22,22,22,561.3431712,563.3451287,left,1,1,0.571335355,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,right,Target,0,23,23,23,564.8437099,566.8436474,right,1,1,0.67252473,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Pretarget,0,24,24,24,568.3435866,570.3454643,left,1,1,0.674966677,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,right,Target,0,25,25,25,571.8437257,573.8437318,right,1,1,0.456724577,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Distractor,0,26,26,26,575.3437528,577.3455769,left,1,1,0.666838189,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Lure,0,27,27,27,578.8437741,580.8437731,left,1,1,0.912801775,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,28,28,28,582.3436386,584.3444393,left,1,1,1.075976241,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Pretarget,0,29,29,29,585.8439756,587.8432926,left,1,1,0.697371186,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,right,Target,0,30,30,30,589.3433556,591.3435529,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,31,31,31,592.8436115,594.846302,left,1,1,0.653880986,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Lure,0,32,32,32,596.3433669,598.3438089,left,1,1,0.916625096,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Distractor,0,33,33,33,599.8434251,601.8457733,left,1,1,0.742905538,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Pretarget,0,34,34,34,603.343569,605.3457681,left,1,1,0.7788309,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,right,Target,0,35,35,35,606.8600824,608.8436413,right,1,1,1.136715338,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,right,Target,0,36,36,36,610.3431782,612.3437091,right,1,1,0.533190042,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
W,left,Distractor,0,37,37,37,613.8437552,615.8444504,left,1,1,0.743883343,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Distractor,0,38,38,38,617.3437197,619.3451495,left,1,1,0.603306509,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Pretarget,0,39,39,39,620.8437934,622.8447683,left,1,1,0.527695982,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,right,Target,0,40,40,40,624.3436366,626.3434756,right,1,1,0.645006633,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Distractor,0,41,41,41,627.8439801,629.8446627,left,1,1,0.663919209,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Lure,0,42,42,42,631.3436877,633.3450735,left,1,1,0.923497643,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
L,left,Distractor,0,43,43,43,634.8437539,636.845058,left,1,1,0.847473923,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Z,left,Distractor,0,44,44,44,638.343251,640.3453744,left,1,1,0.611159748,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Pretarget,0,45,45,45,641.8436878,643.8450394,left,1,1,0.599382135,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,right,Target,0,46,46,46,645.343577,647.3434554,right,1,1,0.684968008,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Pretarget,0,47,47,47,648.8438107,650.8427071,left,1,1,0.609924018,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,right,Target,0,48,48,48,652.3434015,654.3438269,right,1,1,0.613000512,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,49,49,49,655.8436067,657.8450689,left,1,1,0.599376681,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Lure,0,50,50,50,659.3433832,661.3427625,None,0,1,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Pretarget,0,51,51,51,662.8437728,664.845859,left,1,1,1.390771481,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,right,Target,0,52,52,52,666.3436937,668.3437858,right,1,1,0.564873756,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Y,left,Distractor,0,53,53,53,669.8439028,671.8428598,left,1,1,0.649683609,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,54,54,54,673.3436508,675.3445493,left,1,1,0.651921525,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
B,left,Distractor,0,55,55,55,676.843478,678.8440394,left,1,1,0.672265842,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Pretarget,0,56,56,56,680.3438465,682.3455977,left,1,1,0.675000682,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,right,Target,0,57,57,57,683.8435848,685.8437186,right,1,1,0.552722408,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Distractor,0,58,58,58,687.3436954,689.3439186,left,1,1,0.668563464,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Lure,0,59,59,59,690.8441106,692.8456723,left,1,1,0.798773894,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
D,left,Pretarget,0,60,60,60,694.3434326,696.345199,left,1,1,0.77143705,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
D,right,Target,0,61,61,61,697.8437286,699.8438174,right,1,1,0.488705034,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Distractor,0,62,62,62,701.3437893,703.3444765,left,1,1,0.49215847,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Distractor,0,63,63,63,704.8435114,706.8598524,left,1,1,0.640431992,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Distractor,0,0,0,0,728.3174261,730.3104057,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Pretarget,0,1,1,1,731.810163,733.8119178,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
V,left,Distractor,0,2,2,2,735.3103521,737.3123587,left,1,2,1.052161806,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,right,Target,0,3,3,3,738.8104575,740.8122941,right,1,2,1.312410396,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
N,left,Lure,0,4,4,4,742.3102398,744.3104808,right,0,2,1.398223397,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,left,Distractor,0,5,5,5,745.8104049,747.8106144,left,1,2,1.306027714,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Pretarget,0,6,6,6,749.310448,751.3118224,left,1,2,0.988787319,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Pretarget,0,7,7,7,752.8104222,754.8119383,left,1,2,1.200564612,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,right,Target,0,8,8,8,756.3100544,758.3117021,right,1,2,1.204904104,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,right,Target,0,9,9,9,759.8102528,761.811135,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Pretarget,0,10,10,10,763.3104875,765.3110098,left,1,2,1.117524626,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,left,Distractor,0,11,11,11,766.8102015,768.8118251,left,1,2,1.072687056,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,right,Target,0,12,12,12,770.3101292,772.3104593,right,1,2,0.678133637,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Lure,0,13,13,13,773.8105435,775.8104213,right,0,2,1.386059858,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
J,left,Distractor,0,14,14,14,777.3102668,779.3120521,left,1,2,1.228683893,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,left,Pretarget,0,15,15,15,780.8094678,782.811682,left,1,2,0.865280694,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
M,left,Distractor,0,16,16,16,784.3104561,786.3120957,left,1,2,1.044752236,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
Q,right,Target,0,17,17,17,787.8105358,789.8110244,right,1,2,1.209735065,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
R,left,Distractor,0,18,18,18,791.310484,793.3116299,left,1,2,0.684970574,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
W,left,Distractor,0,19,19,19,794.8104017,796.8118193,left,1,2,1.072875046,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
C,left,Pretarget,0,20,20,20,798.3104019,800.3118323,left,1,2,0.788885485,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,21,21,21,801.8101646,803.8118549,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
C,right,Target,0,22,22,22,805.3105671,807.3116992,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Pretarget,0,23,23,23,808.810222,810.8119807,left,1,2,1.088666858,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
C,right,Target,0,24,24,24,812.3101346,814.31224,right,1,2,0.660679106,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,right,Target,0,25,25,25,815.8104235,817.8118883,right,1,2,1.368938963,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Distractor,0,26,26,26,819.3105324,821.3131444,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
H,left,Lure,0,27,27,27,822.8095538,824.8103029,right,0,2,1.346639677,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
P,left,Distractor,0,28,28,28,826.3096329,828.3117884,left,1,2,1.284781301,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,left,Pretarget,0,29,29,29,829.810343,831.8110244,left,1,2,0.873700791,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
K,left,Distractor,0,30,30,30,833.3104137,835.3118034,left,1,2,0.860864209,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
G,right,Target,0,31,31,31,836.810164,838.8095079,left,0,2,1.091238088,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
M,left,Pretarget,0,32,32,32,840.3104567,842.3116786,left,1,2,0.804997137,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
B,left,Distractor,0,33,33,33,843.810394,845.8100652,left,1,2,0.66665886,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
M,right,Target,0,34,34,34,847.3102492,849.3123318,right,1,2,0.636300701,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
M,left,Lure,0,35,35,35,850.8105307,852.8104184,left,1,2,1.154255843,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
T,left,Distractor,0,36,36,36,854.3104266,856.3111445,left,1,2,1.285442475,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
F,left,Distractor,0,37,37,37,857.8107382,859.8125604,left,1,2,0.824198115,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
X,left,Distractor,0,38,38,38,861.3104227,863.3118734,None,0,2,,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
C,left,Distractor,0,39,39,39,864.8101556,866.8119473,left,1,2,0.672793562,O27K03,2023-01-20_16h11.12.936,t1_Paradigm,04.01.2021,60.02343413
