Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
1,0,1,1,1,2491.182776154019,EDrightbutton,0,1,1.50,2.00,2,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
2,0,2,2,2,2493.4523917373735,EDrightbutton,0,1,1.75,2.00,2,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
3,0,3,3,3,2494.431670190068,EDrightbutton,0,1,1.88,2.00,2,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
4,0,4,4,4,2495.2678123565856,EDrightbutton,0,1,1.94,2.00,2,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
5,0,5,5,5,2496.06756148953,EDrightbutton,0,1,1.97,2.00,2,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
0,0,0,0,0,2497.5432059001178,EDrightbutton,0,1,1.00,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
1,0,1,1,1,2499.5083013866097,EDrightbutton,0,1,1.50,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
2,0,2,2,2,2500.3507001497783,EDrightbutton,0,1,1.75,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
3,0,3,3,3,2501.15040437039,EDrightbutton,0,1,1.88,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
4,0,4,4,4,2501.9015273370314,EDrightbutton,0,1,1.94,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
5,0,5,5,5,2503.41774643166,EDrightbutton,0,1,1.97,2.00,1,2,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
0,0,0,0,0,2504.493572416017,EDrightbutton,0,1,1.00,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
1,0,1,1,1,2510.681612927001,EDrightbutton,0,1,1.50,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
2,0,2,2,2,2511.4987658755854,EDrightbutton,0,1,1.75,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
3,0,3,3,3,2512.3500274284743,EDrightbutton,0,1,1.88,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
4,0,4,4,4,2513.4177544517443,EDrightbutton,0,1,1.94,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
5,0,5,5,5,2514.3337987095583,EDrightbutton,0,1,1.97,2.00,1,3,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
