Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
B,left,Distractor,0,24,24,24,3058.6775760717683,3060.6790668384456,right,0,3,3.0,1.0674354578550265,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
S,left,Pretarget,0,25,25,25,3062.1776620466917,3064.1795660062853,left,1,3,3.0,1.1669228804948943,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,left,Lure,0,26,26,26,3065.677731019112,3067.679937494948,right,0,3,3.0,0.8985492694046116,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,right,Target,0,27,27,27,3069.177627720883,3071.179616372192,left,0,3,3.0,1.0472589397886622,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
H,left,Distractor,0,28,28,28,3072.6776861068374,3074.679040211884,left,1,3,3.0,1.0674386658738513,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
S,right,Target,0,29,29,29,3076.1777361519416,3078.176712152106,right,1,3,3.0,0.7857549817344989,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
D,left,Distractor,0,30,30,30,3079.6777685529396,3081.6794790689564,left,1,3,3.0,0.9952046523976605,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Z,left,Distractor,0,31,31,31,3083.1776367033362,3085.1794556504137,left,1,3,3.0,1.0632124209387257,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
J,left,Pretarget,0,32,32,32,3086.6776120015857,3088.6787396204527,left,1,3,3.0,0.6997505444014678,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
C,left,Pretarget,0,33,33,33,3090.1776633298996,3092.176783049339,left,1,3,3.0,0.6258130725509545,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
H,left,Distractor,0,34,34,34,3093.6776604426814,3095.6797751691593,right,0,3,3.0,0.690843157357449,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
B,left,Pretarget,0,35,35,35,3097.177737755952,3099.1800744773827,left,1,3,3.0,0.8384823116211919,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
J,right,Target,0,36,36,36,3100.6776620466917,3102.679538096516,left,0,3,3.0,1.1630411768546765,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
C,right,Target,0,37,37,37,3104.1776161720118,3106.1794556504137,right,1,3,3.0,0.623147208316368,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
H,left,Distractor,0,38,38,38,3107.6775815254005,3109.679382186767,left,1,3,3.0,0.9472235874127364,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
B,right,Target,0,39,39,39,3111.1775869790345,3113.1795849336013,left,0,3,3.0,0.9189051157645736,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
F,left,Pretarget,0,40,40,40,3114.67765691386,3116.679898677912,left,1,3,3.0,1.0825461922722752,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
M,left,Distractor,0,41,41,41,3118.177658197068,3120.1787502069183,left,1,3,3.0,0.639770523946936,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
W,left,Pretarget,0,42,42,42,3121.677501004111,3123.679674437346,left,1,3,3.0,0.7867940592605009,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Z,left,Distractor,0,43,43,43,3125.1776180968227,3127.1772677810895,left,1,3,3.0,0.8890721380921605,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
F,right,Target,0,44,44,44,3128.6776309289016,3130.679317384771,right,1,3,3.0,0.66712145690326,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
B,left,Lure,0,45,45,45,3132.177587299837,3134.179609635352,right,0,3,3.0,0.798866799177631,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
W,right,Target,0,46,46,46,3135.6775183274167,3137.679053043961,right,1,3,3.0,1.1235238298104377,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
X,left,Distractor,0,47,47,47,3139.1776084727644,3141.176650558131,left,1,3,3.0,0.5858356955050112,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,left,Distractor,0,48,48,48,3142.677652743434,3144.679798587702,left,1,3,3.0,0.7628558174856153,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
L,left,Pretarget,0,49,49,49,3146.177750588031,3148.1798104573736,left,1,3,3.0,0.7986759220166277,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
J,left,Distractor,0,50,50,50,3149.677515119396,3151.679884241823,right,0,3,3.0,0.8985864824317105,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Z,left,Distractor,0,51,51,51,3153.1776280416834,3155.179749184201,right,0,3,3.0,0.774949409533292,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,left,Pretarget,0,52,52,52,3156.67720875353,3158.679493505044,left,1,3,3.0,0.6190486425584822,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
L,right,Target,0,53,53,53,3160.1776010943195,3162.1791409436973,right,1,3,3.0,1.0073184549655707,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
V,left,Distractor,0,54,54,54,3163.6777172246275,3165.678420743312,left,1,3,3.0,0.6921841095227137,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
F,left,Distractor,0,55,55,55,3167.1777207534487,3169.1799670087275,right,0,3,3.0,0.902396326433518,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,right,Target,0,56,56,56,3170.6772238312224,3172.679167570259,right,1,3,3.0,0.9394325911689521,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,left,Pretarget,0,57,57,57,3174.1777008637273,3176.1794210038024,right,0,3,3.0,1.071150986081193,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
D,left,Distractor,0,58,58,58,3177.67767167075,3179.678804743249,left,1,3,3.0,0.5959332577967871,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
V,left,Distractor,0,59,59,59,3181.1776132847936,3183.1780768436165,left,1,3,3.0,0.9043041356508184,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Z,left,Distractor,0,60,60,60,3184.6774243324435,3186.6795945576596,right,0,3,3.0,0.9868679720311775,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,right,Target,0,61,61,61,3188.177548803602,3190.179386998796,right,1,3,3.0,0.9272754803369025,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
B,left,Distractor,0,62,62,62,3191.677564202095,3193.679617013797,left,1,3,3.0,0.6268114082322427,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
J,left,Distractor,0,63,63,63,3195.177685144432,3197.1779751493978,left,1,3,3.0,0.9683471128464589,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
