Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
2,0,2,2,2,2649.3279056920455,EDrightbutton,0,1,0.75,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2654.692267592114,EDrightbutton,0,1,0.88,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2656.208585483346,EDrightbutton,0,1,0.94,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2657.884039866649,EDrightbutton,0,1,0.97,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2659.8851174390293,EDrightbutton,0,1,2.00,1.00,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2664.450927308937,EDleftbutton,1,0,2.00,0.50,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
2,0,2,2,2,2667.7861860931243,EDleftbutton,1,0,2.00,0.75,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2671.324862568619,EDleftbutton,1,0,2.00,0.88,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2675.089821223717,EDleftbutton,1,0,2.00,0.94,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2677.124277554927,EDrightbutton,0,1,2.00,0.97,1,2,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
