Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
V,left,Pretarget,0,14,14,14,1759.152054,1761.15274,left,1,3,0.838776704,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,15,15,15,1762.651328,1764.652107,left,1,3,1.151233516,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Pretarget,0,16,16,16,1766.150654,1768.151563,left,1,3,1.439602257,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,17,17,17,1769.650127,1771.649616,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,18,18,18,1773.149441,1775.151156,left,1,3,1.117519134,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,19,19,19,1776.648975,1778.65017,right,1,3,1.178136306,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,20,20,20,1780.148395,1782.14844,left,1,3,0.720555976,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,21,21,21,1783.647753,1785.648293,left,1,3,1.008719403,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,22,22,22,1787.147317,1789.148555,right,1,3,0.675700455,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Pretarget,0,23,23,23,1790.646748,1792.647866,left,1,3,0.915530867,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,24,24,24,1794.145998,1796.14739,left,1,3,0.885452777,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Distractor,0,25,25,25,1797.645416,1799.645096,left,1,3,1.036721261,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,right,Target,0,26,26,26,1801.144847,1803.14674,right,1,3,0.943483642,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Pretarget,0,27,27,27,1804.66127,1806.661746,left,1,3,0.873303999,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,28,28,28,1808.160189,1810.161866,left,1,3,0.940808152,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,right,Target,0,29,29,29,1811.659757,1813.661112,right,1,3,0.661811326,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,right,Target,0,30,30,30,1815.159186,1817.160012,right,1,3,0.775240233,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Pretarget,0,31,31,31,1818.658347,1820.658037,left,1,3,1.077354704,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,32,32,32,1822.157991,1824.160029,left,1,3,1.28147791,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,33,33,33,1825.657447,1827.659529,left,1,3,1.083991138,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,right,Target,0,34,34,34,1829.156903,1831.157472,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Pretarget,0,35,35,35,1832.656239,1834.656951,left,1,3,1.066238267,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,36,36,36,1836.155668,1838.154878,left,1,3,0.956266646,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Distractor,0,37,37,37,1839.655059,1841.655136,left,1,3,1.00725462,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,right,Target,0,38,38,38,1843.154506,1845.15605,right,1,3,0.550985087,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,39,39,39,1846.653909,1848.655517,right,1,3,0.590432525,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,40,40,40,1850.153339,1852.152593,left,1,3,0.901318689,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,41,41,41,1853.652842,1855.653893,left,1,3,0.90647815,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,42,42,42,1857.152259,1859.154408,left,1,3,0.903752295,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Lure,0,43,43,43,1860.651614,1862.653032,left,1,3,0.674451573,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Pretarget,0,44,44,44,1864.151066,1866.152257,left,1,3,1.17546242,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,45,45,45,1867.650413,1869.651786,left,1,3,0.965425226,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Pretarget,0,46,46,46,1871.149891,1873.151072,left,1,3,0.960298808,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,47,47,47,1874.64928,1876.650458,left,0,3,1.044415701,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,48,48,48,1878.148715,1880.149417,left,1,3,1.398546317,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,right,Target,0,49,49,49,1881.64812,1883.649293,left,0,3,1.245756589,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,50,50,50,1885.147807,1887.147225,left,1,3,1.066272593,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Distractor,0,51,51,51,1888.646557,1890.647305,left,1,3,0.814764663,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,52,52,52,1892.146331,1894.14847,left,1,3,0.950501831,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Pretarget,0,53,53,53,1895.645797,1897.647043,left,1,3,0.88885328,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Lure,0,54,54,54,1899.145181,1901.146412,left,1,3,0.940486067,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,55,55,55,1902.66127,1904.662434,left,1,3,0.885606762,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,right,Target,0,56,56,56,1906.160857,1908.161294,right,1,3,0.827711917,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,57,57,57,1909.660081,1911.661435,left,1,3,0.858597466,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,58,58,58,1913.15942,1915.160905,left,1,3,0.856893365,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,right,Target,0,59,59,59,1916.658932,1918.659748,right,1,3,0.795184503,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Pretarget,0,60,60,60,1920.158285,1922.158189,left,1,3,0.957979408,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,61,61,61,1923.657677,1925.658488,left,1,3,0.924872946,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Lure,0,62,62,62,1927.157105,1929.156659,right,0,3,0.747519397,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,63,63,63,1930.656777,1932.656259,left,0,3,0.872319457,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,0,0,0,2021.870951,2023.876418,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,1,1,1,2025.374088,2027.374059,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Pretarget,0,2,2,2,2028.873416,2030.873315,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,3,3,3,2032.372903,2034.372846,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,4,4,4,2035.872176,2037.873701,left,1,4,0.670860193,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,5,5,5,2039.371702,2041.372775,left,1,4,0.894567408,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,right,Target,0,6,6,6,2042.871222,2044.872661,right,1,4,0.80675327,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,7,7,7,2046.371022,2048.372227,left,1,4,1.13160267,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,8,8,8,2049.869843,2051.870504,left,1,4,0.915606576,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Lure,0,9,9,9,2053.369705,2055.37108,right,0,4,1.414754205,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Pretarget,0,10,10,10,2056.868753,2058.870066,left,1,4,0.830676771,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,11,11,11,2060.368595,2062.370108,left,1,4,0.710416703,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Pretarget,0,12,12,12,2063.867649,2065.868834,left,1,4,0.795424784,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
C,left,Distractor,0,13,13,13,2067.36738,2069.368683,left,1,4,0.895565103,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,right,Target,0,14,14,14,2070.866335,2072.867149,left,0,4,1.062515358,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,15,15,15,2074.365923,2076.367134,left,1,4,1.289258645,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,right,Target,0,16,16,16,2077.865196,2079.866746,left,0,4,1.226309242,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,17,17,17,2081.364709,2083.365547,left,1,4,1.339852675,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,18,18,18,2084.864225,2086.865372,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Pretarget,0,19,19,19,2088.363864,2090.365705,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,right,Target,0,20,20,20,2091.863054,2093.864526,left,0,4,1.200259144,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,21,21,21,2095.362744,2097.364226,left,1,4,1.263893781,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,22,22,22,2098.861845,2100.863337,right,0,4,1.030613508,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,right,Target,0,23,23,23,2102.36145,2104.362964,left,0,4,1.179787154,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Lure,0,24,24,24,2105.860668,2107.860406,left,1,4,1.021136692,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Pretarget,0,25,25,25,2109.360267,2111.360878,left,1,4,1.259889529,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,26,26,26,2112.859332,2114.860732,left,1,4,1.033615896,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,27,27,27,2116.358934,2118.360561,left,1,4,0.632057567,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,28,28,28,2119.875003,2121.874901,left,1,4,1.106079971,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,29,29,29,2123.37437,2125.375308,right,1,4,0.977234916,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
C,left,Distractor,0,30,30,30,2126.87379,2128.874952,left,1,4,1.2695723,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,31,31,31,2130.372874,2132.373641,left,1,4,1.036444729,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,32,32,32,2133.872553,2135.873348,left,1,4,1.099967086,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,33,33,33,2137.372,2139.372294,right,0,4,0.727976771,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,34,34,34,2140.871542,2142.873011,left,1,4,0.867894633,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,35,35,35,2144.371585,2146.372088,right,1,4,0.609632213,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Distractor,0,36,36,36,2147.87033,2149.87092,left,1,4,0.76779666,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Pretarget,0,37,37,37,2151.369556,2153.369915,left,1,4,0.710062216,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Pretarget,0,38,38,38,2154.869266,2156.870729,left,1,4,0.956776079,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Pretarget,0,39,39,39,2158.368575,2160.369998,left,1,4,0.747401021,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Distractor,0,40,40,40,2161.867948,2163.868348,left,1,4,0.767249051,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,right,Target,0,41,41,41,2165.367741,2167.368964,right,1,4,1.381118419,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,42,42,42,2168.866706,2170.867981,right,1,4,0.95961165,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,right,Target,0,43,43,43,2172.366225,2174.367527,right,1,4,1.023582167,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Pretarget,0,44,44,44,2175.865532,2177.86683,left,1,4,0.822415794,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Lure,0,45,45,45,2179.365337,2181.366301,right,0,4,1.368075886,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Pretarget,0,46,46,46,2182.864488,2184.863462,left,1,4,0.928310662,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,47,47,47,2186.364228,2188.364741,left,1,4,0.900886248,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,right,Target,0,48,48,48,2189.863303,2191.863167,left,0,4,1.162063797,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,49,49,49,2193.362774,2195.364352,left,1,4,1.318195642,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,right,Target,0,50,50,50,2196.862037,2198.863418,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,51,51,51,2200.361722,2202.363111,left,1,4,1.388840448,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Pretarget,0,52,52,52,2203.860975,2205.862509,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,53,53,53,2207.360327,2209.361912,right,0,4,0.994568819,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,54,54,54,2210.859826,2212.86084,left,1,4,0.826469771,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,55,55,55,2214.359129,2216.360655,left,0,4,0.926851012,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,right,Target,0,56,56,56,2217.858564,2219.859669,right,1,4,1.252421896,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Pretarget,0,57,57,57,2221.374653,2223.376549,left,1,4,1.139716719,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Distractor,0,58,58,58,2224.87413,2226.874001,left,1,4,0.830399918,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Pretarget,0,59,59,59,2228.373559,2230.374647,left,1,4,1.142109261,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,60,60,60,2231.87282,2233.873249,left,1,4,0.896812061,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,61,61,61,2235.372394,2237.371874,left,0,4,0.863523062,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,62,62,62,2238.871665,2240.873289,left,1,4,0.946191854,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,right,Target,0,63,63,63,2242.371508,2244.371425,left,0,4,1.092822501,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Pretarget,0,0,0,0,2284.156007,2286.148646,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Pretarget,0,1,1,1,2287.646899,2289.648277,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,2,2,2,2291.146276,2293.147137,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,3,3,3,2294.645677,2296.646854,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,right,Target,0,4,4,4,2298.145335,2300.147088,left,0,4,0.720644196,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,right,Target,0,5,5,5,2301.644645,2303.645233,right,1,4,0.651188604,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,6,6,6,2305.144002,2307.144748,left,1,4,1.21345502,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,7,7,7,2308.643484,2310.644196,left,1,4,0.812224872,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Lure,0,8,8,8,2312.142811,2314.143567,left,1,4,1.031795344,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,9,9,9,2315.642096,2317.641884,left,1,4,1.01527692,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Pretarget,0,10,10,10,2319.141652,2321.141685,left,1,4,0.817279752,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Pretarget,0,11,11,11,2322.640672,2324.64099,left,1,4,0.750658126,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,12,12,12,2326.14046,2328.142004,left,1,4,0.866467064,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Pretarget,0,13,13,13,2329.639975,2331.641781,left,1,4,0.824135294,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,right,Target,0,14,14,14,2333.139273,2335.138822,right,1,4,0.837907651,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,right,Target,0,15,15,15,2336.638671,2338.640567,left,0,4,1.279371523,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
C,left,Distractor,0,16,16,16,2340.138129,2342.138431,left,1,4,1.19381487,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,right,Target,0,17,17,17,2343.637486,2345.639044,right,1,4,0.917905765,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Distractor,0,18,18,18,2347.137086,2349.137463,left,1,4,0.782982151,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,19,19,19,2350.636314,2352.638217,left,1,4,0.79257991,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Lure,0,20,20,20,2354.135732,2356.137207,left,1,4,0.730925264,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,right,Target,0,21,21,21,2357.635361,2359.636596,right,1,4,0.639665711,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,22,22,22,2361.134657,2363.135864,left,1,4,1.063086707,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Pretarget,0,23,23,23,2364.634045,2366.636104,left,1,4,0.92644199,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,24,24,24,2368.133476,2370.134688,left,1,4,0.954447697,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,25,25,25,2371.63281,2373.633194,right,0,4,0.660270513,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,26,26,26,2375.132357,2377.134221,left,1,4,0.788240099,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,right,Target,0,27,27,27,2378.648447,2380.649683,right,1,4,0.587236373,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,28,28,28,2382.14784,2384.148765,left,1,4,0.966142219,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Distractor,0,29,29,29,2385.647235,2387.64824,left,1,4,0.879539752,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,30,30,30,2389.146705,2391.147692,left,1,4,0.959656883,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,right,Target,0,31,31,31,2392.646101,2394.647198,right,1,4,0.71740634,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,32,32,32,2396.145376,2398.146798,right,1,4,0.605786116,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Pretarget,0,33,33,33,2399.644843,2401.64699,left,1,4,0.926110922,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,34,34,34,2403.14431,2405.14547,left,1,4,0.881555993,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,35,35,35,2406.643686,2408.64485,left,1,4,1.035749551,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Distractor,0,36,36,36,2410.143177,2412.142234,left,1,4,0.9668544,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,37,37,37,2413.642437,2415.642653,left,0,4,1.168242768,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Pretarget,0,38,38,38,2417.141943,2419.143929,left,1,4,1.047307411,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,39,39,39,2420.641441,2422.642095,right,0,4,1.157178301,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,40,40,40,2424.140506,2426.140276,left,1,4,0.924257006,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,41,41,41,2427.640269,2429.641349,left,1,4,0.872494936,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,42,42,42,2431.139963,2433.141063,right,1,4,0.654563443,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,43,43,43,2434.638967,2436.640413,left,1,4,0.776138479,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,44,44,44,2438.13841,2440.13921,left,1,4,0.987669327,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Pretarget,0,45,45,45,2441.637917,2443.637564,left,1,4,1.114242782,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,46,46,46,2445.137353,2447.13745,right,1,4,1.116467866,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,47,47,47,2448.636752,2450.638441,left,1,4,1.314306236,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,48,48,48,2452.136101,2454.137112,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,right,Target,0,49,49,49,2455.635301,2457.637453,None,0,4,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,50,50,50,2459.134945,2461.135778,left,0,4,1.095232367,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,51,51,51,2462.634082,2464.635014,left,1,4,0.796224544,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,52,52,52,2466.133644,2468.134024,left,1,4,1.17944165,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,53,53,53,2469.632873,2471.634932,left,1,4,0.976622505,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
