Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
4,0,4,4,4,2747.937495268183,EDrightbutton,0,1,1.94,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2749.8705070082215,EDrightbutton,0,1,1.97,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2751.2549862247542,EDleftbutton,1,0,2.00,1.00,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2763.2755364771,EDrightbutton,0,1,2.00,1.50,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2767.736237275356,EDleftbutton,1,0,2.00,1.25,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2771.6083425189718,EDleftbutton,1,0,2.00,1.38,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
4,0,4,4,4,2773.688314275525,EDrightbutton,0,1,2.00,1.44,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2775.7589397880365,EDleftbutton,1,0,2.00,1.41,2,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2778.520320878946,EDrightbutton,0,1,1.00,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2780.8424166267505,EDleftbutton,1,0,1.50,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2787.1875809222693,EDleftbutton,1,0,1.25,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2789.6604936885415,EDleftbutton,1,0,1.12,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
4,0,4,4,4,2792.054511309543,EDleftbutton,1,0,1.06,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2793.391603586322,EDrightbutton,0,1,1.03,2.00,2,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2797.358881466207,EDrightbutton,0,1,2.00,1.00,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2807.0128413813654,EDleftbutton,1,0,2.00,0.50,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2809.859042829601,EDleftbutton,1,0,2.00,0.75,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2811.607302799821,EDleftbutton,1,0,2.00,0.88,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
4,0,4,4,4,2813.255911096756,EDleftbutton,1,0,2.00,0.94,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2815.10889109032,EDleftbutton,1,0,2.00,0.97,1,3,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2816.507465382223,EDrightbutton,0,1,1.00,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2820.125560922199,EDrightbutton,0,1,1.50,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2822.7046748543507,EDleftbutton,1,0,1.75,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2825.321701803012,EDrightbutton,0,1,1.62,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
4,0,4,4,4,2831.9997674185433,EDleftbutton,1,0,1.68,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2834.5379008259624,EDrightbutton,0,1,1.65,2.00,3,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
