Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
1,0,1,1,1,2678.565824069665,EDleftbutton,1,0,2.00,1.50,1,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
2,0,2,2,2,2680.177324563032,EDleftbutton,1,0,2.00,1.75,1,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
3,0,3,3,3,2682.766128638992,EDrightbutton,0,1,2.00,1.88,1,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
4,0,4,4,4,2702.1932427559514,EDrightbutton,0,1,2.00,1.82,1,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
5,0,5,5,5,2704.682842677459,EDrightbutton,0,1,2.00,1.79,1,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
0,0,0,0,0,2706.651952657383,EDleftbutton,1,0,2.00,1.00,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
1,0,1,1,1,2711.5981057286263,EDleftbutton,1,0,2.00,1.50,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
2,0,2,2,2,2714.6488325374667,EDleftbutton,1,0,2.00,1.75,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
3,0,3,3,3,2716.2957309600897,EDrightbutton,0,1,2.00,1.88,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
4,0,4,4,4,2719.1770438613603,EDrightbutton,0,1,2.00,1.82,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
5,0,5,5,5,2720.4312168530887,EDrightbutton,0,1,2.00,1.79,1,2,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
0,0,0,0,0,2726.5168501226,EDleftbutton,1,0,2.00,1.00,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
1,0,1,1,1,2731.765855636564,EDleftbutton,1,0,2.00,1.50,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
2,0,2,2,2,2732.7489715089323,EDleftbutton,1,0,2.00,1.75,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
3,0,3,3,3,2733.667934369063,EDleftbutton,1,0,2.00,1.88,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
4,0,4,4,4,2735.399172266829,EDleftbutton,1,0,2.00,1.94,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
5,0,5,5,5,2736.2778039053082,EDleftbutton,1,0,2.00,1.97,2,3,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
0,0,0,0,0,2737.3164820343954,EDleftbutton,1,0,2.00,1.00,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
1,0,1,1,1,2743.6327346954495,EDleftbutton,1,0,2.00,1.50,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
2,0,2,2,2,2744.9495378526626,EDrightbutton,0,1,2.00,1.75,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
3,0,3,3,3,2747.0846731092315,EDleftbutton,1,0,2.00,1.62,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
4,0,4,4,4,2748.498136140639,EDleftbutton,1,0,2.00,1.68,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
5,0,5,5,5,2749.6662363642827,EDleftbutton,1,0,2.00,1.71,1,4,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
