Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
M,right,Target,0,35,35,35,2964.9594719577817,2966.9591511544904,right,1,0,1.35,0.7631942383732166,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
D,left,Distractor,0,36,36,36,2968.459503236103,2970.4609779688335,left,1,0,1.35,0.7183266900319722,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
M,left,Lure,0,37,37,37,2971.9583225195893,2973.960219108648,left,1,0,1.35,0.7128919614715414,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
F,left,Distractor,0,38,38,38,2975.4581334060485,2977.4588879353905,left,1,0,1.35,0.7037724863048425,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
T,left,Pretarget,0,39,39,39,2978.95723884607,2980.9582570757175,left,1,0,1.35,0.5803058859382872,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
T,right,Target,0,40,40,40,2982.4569316769184,2984.4565091789837,right,1,0,1.35,0.6290426427776765,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Z,left,Distractor,0,41,41,41,2985.95606438522,2987.957755980976,left,1,0,1.35,0.764337581304062,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
S,left,Distractor,0,42,42,42,2989.4556513509824,2991.4563301707476,left,1,0,1.35,0.5353109786910863,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
D,left,Distractor,0,43,43,43,2992.9548604104675,2994.955822499539,left,1,0,1.35,0.7458211361254143,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Y,left,Pretarget,0,44,44,44,2996.4544983839533,2998.456373799995,left,1,0,1.35,0.5718081275517761,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Y,right,Target,0,45,45,45,2999.9537068018317,3001.9534565752647,right,1,0,1.35,0.797115336803472,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Z,left,Pretarget,0,46,46,46,3003.453443903534,3005.4549308267906,left,1,0,1.35,0.6220128802515319,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Z,right,Target,0,47,47,47,3006.952609654575,3008.9522391267737,right,1,0,1.35,0.834917192651119,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
H,left,Pretarget,0,48,48,48,3010.4523486810976,3012.4524898345453,left,1,0,1.35,0.7183558831320624,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
H,right,Target,0,49,49,49,3013.9515436252377,3015.950994730806,right,1,0,1.35,0.6851241909744203,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Z,left,Lure,0,50,50,50,3017.4509288057297,3019.4521013417598,left,1,0,1.35,0.7554712199344067,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
R,left,Distractor,0,51,51,51,3020.9504044527494,3022.9514759357426,left,1,0,1.35,0.6191609389907171,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
H,left,Lure,0,52,52,52,3024.4499641502316,3026.4516156455766,left,1,0,1.35,0.894447376230346,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
L,left,Distractor,0,53,53,53,3027.9491485078634,3029.9502825474992,left,1,0,1.35,0.636565800765311,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
N,left,Pretarget,0,54,54,54,3031.447857435017,3033.449865022015,left,1,0,1.35,0.6350846519680999,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
N,right,Target,0,55,55,55,3034.948034678836,3036.947781565039,right,1,0,1.35,0.7861682452858076,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
W,left,Distractor,0,56,56,56,3038.4475007017572,3040.449886836639,left,1,0,1.35,0.806917160570265,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
R,left,Pretarget,0,57,57,57,3041.946982123236,3043.948715102617,left,1,0,1.35,0.9322341543220318,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
R,right,Target,0,58,58,58,3045.462448851925,3047.4619403787083,right,1,0,1.35,0.4648131721833124,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Q,left,Distractor,0,59,59,59,3048.962448049917,3050.9636661400145,left,1,0,1.35,0.5831761129875304,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
R,left,Lure,0,60,60,60,3052.461843496114,3054.4637702406826,left,1,0,1.35,0.7769550955590603,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
Z,left,Distractor,0,61,61,61,3055.9611600247017,3057.9627155998623,left,1,0,1.35,0.6415517255209124,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
K,left,Pretarget,0,62,62,62,3059.4607774667766,3061.461764899308,left,1,0,1.35,0.4690410387611337,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
K,right,Target,0,63,63,63,3062.960183820286,3064.9598335030914,right,1,0,1.35,0.5705476914190513,F14A01,2022-12-08_09h14.56.457,t1_Paradigm,2021.1.4,60.03087073574671,
