Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
P,right,Target,0,51,51,51,3002.2371553345015,3004.238480246145,left,0,0.7085678795865533,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Z,right,Target,0,52,52,52,3005.7369970187888,3007.7382539204395,right,1,0.4566777952832126,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
H,left,Distractor,0,53,53,53,3009.236864367223,3011.2375720561054,left,1,0.5576569146114707,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
L,left,Distractor,0,54,54,54,3012.737101600192,3014.7385901207786,left,1,0.4804248314749202,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Z,right,Target,0,55,55,55,3016.237033429799,3018.2388911933153,right,1,0.4682879350593794,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Z,left,Lure,0,56,56,56,3019.737125981132,3021.7371638357504,left,1,0.7943605601076342,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
B,left,Distractor,0,57,57,57,3023.23711330946,3025.238840827425,left,1,0.5883486692664519,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
J,left,Distractor,0,58,58,58,3026.737247565034,3028.7371051290124,left,1,0.5461577722753646,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
X,left,Pretarget,0,59,59,59,3030.237124537524,3032.2378970283803,left,1,0.5655130311315588,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
R,left,Distractor,0,60,60,60,3033.7368045376784,3035.7388008875946,left,1,0.7124393163203422,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
F,left,Distractor,0,61,61,61,3037.236894201795,3039.2384686972787,left,1,0.5727461504575331,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
X,right,Target,0,62,62,62,3040.736809670508,3042.7392910728227,left,0,0.8642312031770416,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
T,left,Distractor,0,63,63,63,3044.237091494934,3046.237889008334,left,1,0.6772354836357408,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
