Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
G,left,Distractor,0,15,15,15,1661.92605,1663.926348,left,1,3,0.378057168,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Pretarget,0,16,16,16,1665.426061,1667.42675,left,1,3,0.333578533,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,right,Target,0,17,17,17,1668.92587,1670.926491,right,1,3,0.290024772,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
N,left,Distractor,0,18,18,18,1672.426199,1674.426815,right,0,3,0.933524254,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,right,Target,0,19,19,19,1675.925722,1677.926409,left,0,3,1.082329168,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Distractor,0,20,20,20,1679.426028,1681.425982,left,1,3,0.734384133,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Distractor,0,21,21,21,1682.926069,1684.926455,left,1,3,1.1860209,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,right,Target,0,22,22,22,1686.4263,1688.425965,right,1,3,0.69460686,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,left,Pretarget,0,23,23,23,1689.926022,1691.926407,left,1,3,0.633988968,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
K,left,Distractor,0,24,24,24,1693.426385,1695.426455,left,1,3,0.990093617,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
W,left,Distractor,0,25,25,25,1696.926394,1698.925933,left,1,3,0.754499096,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,right,Target,0,26,26,26,1700.425974,1702.425961,left,0,3,1.110661168,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Pretarget,0,27,27,27,1703.925941,1705.926162,right,0,3,0.762380573,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Distractor,0,28,28,28,1707.426064,1709.426048,left,1,3,0.84677603,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,right,Target,0,29,29,29,1710.926413,1712.925913,right,1,3,0.882668064,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,right,Target,0,30,30,30,1714.426446,1716.426385,right,1,3,1.126070919,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
B,left,Pretarget,0,31,31,31,1717.92586,1719.927399,left,1,3,1.016929393,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
N,left,Distractor,0,32,32,32,1721.425932,1723.426369,right,0,3,0.318099809,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,33,33,33,1724.926338,1726.926652,left,1,3,0.433912746,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
B,right,Target,0,34,34,34,1728.426047,1730.426038,left,0,3,0.758569759,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,left,Pretarget,0,35,35,35,1731.926072,1733.926265,right,0,3,1.258409037,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Pretarget,0,36,36,36,1735.426009,1737.426034,left,1,3,0.974661409,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
W,left,Distractor,0,37,37,37,1738.926436,1740.926294,left,1,3,0.978192804,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,right,Target,0,38,38,38,1742.426169,1744.426154,right,1,3,1.046553265,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,right,Target,0,39,39,39,1745.926395,1747.92647,right,1,3,0.698304109,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,left,Distractor,0,40,40,40,1749.425863,1751.42614,left,1,3,0.878451755,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Distractor,0,41,41,41,1752.926511,1754.927591,left,1,3,0.705050587,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,left,Distractor,0,42,42,42,1756.426125,1758.42652,left,1,3,0.710178937,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Lure,0,43,43,43,1759.925821,1761.926928,right,0,3,0.95373257,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Pretarget,0,44,44,44,1763.426152,1765.426347,left,1,3,0.750178206,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
J,left,Distractor,0,45,45,45,1766.926102,1768.925859,left,1,3,0.722806368,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Pretarget,0,46,46,46,1770.426119,1772.4263,left,1,3,0.694415341,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,right,Target,0,47,47,47,1773.92612,1775.926477,left,0,3,0.746288475,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Distractor,0,48,48,48,1777.42619,1779.426027,left,1,3,0.942717814,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,right,Target,0,49,49,49,1780.925569,1782.927107,right,1,3,0.929676868,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
K,left,Distractor,0,50,50,50,1784.426176,1786.427864,left,1,3,1.028968472,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Y,left,Distractor,0,51,51,51,1787.92655,1789.926325,left,1,3,0.778265754,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
X,left,Distractor,0,52,52,52,1791.426222,1793.426146,left,1,3,0.862786966,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Pretarget,0,53,53,53,1794.926055,1796.939174,left,1,3,0.853653075,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Lure,0,54,54,54,1798.426269,1800.425987,right,0,3,0.774734359,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Distractor,0,55,55,55,1801.926066,1803.92833,left,1,3,0.712607413,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,right,Target,0,56,56,56,1805.426195,1807.427069,left,0,3,0.957762171,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Distractor,0,57,57,57,1808.926486,1810.926478,left,1,3,0.802129616,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,left,Distractor,0,58,58,58,1812.426493,1814.426087,left,1,3,0.630738597,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,right,Target,0,59,59,59,1815.926133,1817.926529,right,1,3,0.922125497,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Pretarget,0,60,60,60,1819.426323,1821.427203,left,1,3,1.181673383,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
J,left,Distractor,0,61,61,61,1822.926221,1824.926189,left,1,3,0.802449777,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Lure,0,62,62,62,1826.426217,1828.426425,right,0,3,1.366768447,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,right,Target,0,63,63,63,1829.92665,1831.926176,left,0,3,0.890617551,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Distractor,0,0,0,0,1901.091777,1903.093282,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,1,1,1,1904.592993,1906.593326,left,1,4,0.591652011,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Pretarget,0,2,2,2,1908.092486,1910.093358,left,1,4,1.043588408,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Distractor,0,3,3,3,1911.592932,1913.593279,left,1,4,0.855727385,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,4,4,4,1915.093089,1917.093078,left,1,4,1.180043065,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,left,Distractor,0,5,5,5,1918.593124,1920.593394,left,1,4,1.423608888,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,right,Target,0,6,6,6,1922.093087,1924.0934,left,0,4,1.155469267,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Distractor,0,7,7,7,1925.593117,1927.593513,left,1,4,0.71140697,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,left,Distractor,0,8,8,8,1929.093333,1931.093034,left,1,4,0.843809569,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Lure,0,9,9,9,1932.593145,1934.593369,right,0,4,1.007613928,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,left,Pretarget,0,10,10,10,1936.093109,1938.093294,right,0,4,0.963828869,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,left,Distractor,0,11,11,11,1939.593234,1941.593141,left,1,4,0.775887324,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Pretarget,0,12,12,12,1943.093402,1945.093651,left,1,4,1.195367162,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
C,left,Distractor,0,13,13,13,1946.593124,1948.593349,left,1,4,1.039606606,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,right,Target,0,14,14,14,1950.093032,1952.095034,right,1,4,0.70597482,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Distractor,0,15,15,15,1953.593416,1955.594914,left,1,4,0.934011874,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,right,Target,0,16,16,16,1957.093265,1959.094506,left,0,4,1.050359267,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Distractor,0,17,17,17,1960.592876,1962.593477,left,1,4,0.559541599,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,18,18,18,1964.093099,1966.094009,right,0,4,1.107008189,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,left,Pretarget,0,19,19,19,1967.592936,1969.5949,left,1,4,1.19022213,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,right,Target,0,20,20,20,1971.093154,1973.094363,right,1,4,1.018679371,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Distractor,0,21,21,21,1974.593273,1976.595247,left,1,4,0.845902806,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,22,22,22,1978.09313,1980.095501,left,1,4,0.817440881,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,right,Target,0,23,23,23,1981.593209,1983.593566,left,0,4,0.791507522,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,left,Lure,0,24,24,24,1985.093124,1987.093418,right,0,4,1.227585685,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Pretarget,0,25,25,25,1988.593109,1990.594229,left,1,4,1.182839501,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,26,26,26,1992.093355,1994.093883,right,0,4,1.171162608,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Distractor,0,27,27,27,1995.593196,1997.593478,left,1,4,1.383400135,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
X,left,Distractor,0,28,28,28,1999.093336,2001.093022,left,1,4,1.020060426,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,right,Target,0,29,29,29,2002.593134,2004.593591,left,0,4,1.039552391,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
C,left,Distractor,0,30,30,30,2006.093288,2008.095292,left,1,4,1.265671045,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Pretarget,0,31,31,31,2009.593171,2011.59319,left,1,4,1.144007953,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
D,left,Distractor,0,32,32,32,2013.093501,2015.093851,left,1,4,0.85895947,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Distractor,0,33,33,33,2016.593218,2018.593357,right,0,4,0.911652897,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Distractor,0,34,34,34,2020.093481,2022.092987,right,0,4,0.996240194,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,right,Target,0,35,35,35,2023.59299,2025.593694,left,0,4,1.367263124,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Y,left,Distractor,0,36,36,36,2027.093342,2029.093421,left,1,4,1.339725752,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
N,left,Pretarget,0,37,37,37,2030.593286,2032.593418,right,0,4,1.200198128,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Pretarget,0,38,38,38,2034.093602,2036.093024,left,1,4,1.460122957,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Pretarget,0,39,39,39,2037.593235,2039.59483,left,1,4,1.350169159,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Distractor,0,40,40,40,2041.093266,2043.093198,right,0,4,1.24406018,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
N,right,Target,0,41,41,41,2044.593475,2046.593676,left,0,4,0.943493194,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,right,Target,0,42,42,42,2048.093157,2050.094966,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,right,Target,0,43,43,43,2051.593359,2053.595102,left,0,4,1.126132513,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
X,left,Pretarget,0,44,44,44,2055.093285,2057.093668,left,1,4,1.05139995,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Lure,0,45,45,45,2058.593326,2060.596002,right,0,4,1.197516539,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Pretarget,0,46,46,46,2062.093589,2064.094256,right,0,4,1.314959152,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
K,left,Distractor,0,47,47,47,2065.593323,2067.593507,right,0,4,1.207672186,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
X,right,Target,0,48,48,48,2069.093107,2071.093505,right,1,4,0.971586837,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
B,left,Distractor,0,49,49,49,2072.593252,2074.593194,left,1,4,0.94403952,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,right,Target,0,50,50,50,2076.09372,2078.093107,right,1,4,1.027997724,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Y,left,Pretarget,0,51,51,51,2079.593296,2081.59334,left,1,4,1.143881236,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
W,left,Pretarget,0,52,52,52,2083.093275,2085.093348,left,1,4,1.419825663,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,53,53,53,2086.593647,2088.593409,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,left,Distractor,0,54,54,54,2090.093402,2092.093996,left,1,4,1.05929843,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Y,right,Target,0,55,55,55,2093.593486,2095.593568,left,0,4,1.079749915,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
W,right,Target,0,56,56,56,2097.093383,2099.094266,left,0,4,1.210888553,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Pretarget,0,57,57,57,2100.593618,2102.593553,right,0,4,0.575757527,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Distractor,0,58,58,58,2104.093508,2106.093287,left,1,4,0.467821577,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Pretarget,0,59,59,59,2107.593338,2109.593466,left,1,4,0.839833542,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
J,left,Distractor,0,60,60,60,2111.093421,2113.095138,right,0,4,0.650101919,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,right,Target,0,61,61,61,2114.593677,2116.593779,left,0,4,0.719442111,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,62,62,62,2118.093524,2120.09386,right,0,4,0.915566688,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,right,Target,0,63,63,63,2121.593271,2123.593887,left,0,4,0.663466554,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
J,left,Pretarget,0,0,0,0,2128.907132,2130.910462,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Pretarget,0,1,1,1,2132.410436,2134.410523,left,1,4,1.062936973,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,2,2,2,2135.910214,2137.911242,left,1,4,0.922141537,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,3,3,3,2139.409988,2141.410463,left,1,4,1.358810618,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
J,right,Target,0,4,4,4,2142.91007,2144.910472,right,1,4,0.802783091,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,right,Target,0,5,5,5,2146.410263,2148.410678,right,1,4,0.934597659,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Distractor,0,6,6,6,2149.910411,2151.910365,left,1,4,0.747256978,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Distractor,0,7,7,7,2153.410463,2155.411141,left,1,4,0.766109261,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Lure,0,8,8,8,2156.910086,2158.910438,right,0,4,1.090983138,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Distractor,0,9,9,9,2160.410439,2162.410709,left,1,4,1.254568389,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Pretarget,0,10,10,10,2163.910143,2165.910287,left,1,4,0.971064891,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,left,Pretarget,0,11,11,11,2167.410358,2169.410485,left,1,4,1.246976596,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
X,left,Distractor,0,12,12,12,2170.91012,2172.912093,left,1,4,0.9452945,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Pretarget,0,13,13,13,2174.410067,2176.410671,left,1,4,1.078825041,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,right,Target,0,14,14,14,2177.909947,2179.909857,right,1,4,0.619502807,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,right,Target,0,15,15,15,2181.410054,2183.41037,right,1,4,1.407506844,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
C,left,Distractor,0,16,16,16,2184.910195,2186.911135,left,1,4,0.962411563,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,right,Target,0,17,17,17,2188.410346,2190.410179,left,0,4,1.223285326,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Distractor,0,18,18,18,2191.910234,2193.910996,left,1,4,1.098668926,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
N,left,Distractor,0,19,19,19,2195.41011,2197.410333,left,1,4,1.375108993,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Lure,0,20,20,20,2198.910111,2200.911725,right,0,4,1.378048507,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,right,Target,0,21,21,21,2202.410077,2204.410437,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
P,left,Distractor,0,22,22,22,2205.910062,2207.911947,None,0,4,,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,left,Pretarget,0,23,23,23,2209.410128,2211.410783,left,1,4,1.214888961,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,left,Distractor,0,24,24,24,2212.910305,2214.910547,right,0,4,1.010863017,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,25,25,25,2216.41019,2218.410796,left,1,4,1.158715147,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Distractor,0,26,26,26,2219.910108,2221.912562,left,1,4,0.936873112,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,right,Target,0,27,27,27,2223.4102,2225.412404,left,0,4,0.909035469,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Pretarget,0,28,28,28,2226.910149,2228.911028,left,1,4,1.154402598,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
W,left,Distractor,0,29,29,29,2230.41011,2232.411056,right,0,4,1.334389522,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Q,left,Distractor,0,30,30,30,2233.910255,2235.910453,left,1,4,1.291100423,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,right,Target,0,31,31,31,2237.410154,2239.410053,left,0,4,1.103418087,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,right,Target,0,32,32,32,2240.910682,2242.910836,left,0,4,1.458748318,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Pretarget,0,33,33,33,2244.410352,2246.412052,left,1,4,0.965280821,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,34,34,34,2247.910136,2249.91235,right,0,4,0.809077237,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
V,left,Distractor,0,35,35,35,2251.410072,2253.411874,left,1,4,0.253524177,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
M,left,Distractor,0,36,36,36,2254.910302,2256.910928,right,0,4,0.690671895,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,right,Target,0,37,37,37,2258.410497,2260.411693,right,1,4,0.949706177,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Pretarget,0,38,38,38,2261.910164,2263.910931,left,1,4,0.682672362,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
L,left,Distractor,0,39,39,39,2265.410289,2267.410858,left,1,4,0.766805724,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
G,left,Distractor,0,40,40,40,2268.910646,2270.911383,right,0,4,0.770110311,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
K,left,Distractor,0,41,41,41,2272.41011,2274.410748,left,1,4,0.774905668,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,right,Target,0,42,42,42,2275.910522,2277.910256,left,0,4,0.49136592,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
B,left,Distractor,0,43,43,43,2279.410287,2281.409674,left,1,4,0.735752997,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Z,left,Distractor,0,44,44,44,2282.910289,2284.91066,right,0,4,0.899253557,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,left,Pretarget,0,45,45,45,2286.410245,2288.41029,left,1,4,0.711298538,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,right,Target,0,46,46,46,2289.910764,2291.91203,left,0,4,0.633491403,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
F,left,Distractor,0,47,47,47,2293.410409,2295.410907,left,1,4,0.79895367,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
R,left,Distractor,0,48,48,48,2296.910295,2298.910717,left,1,4,0.834809774,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
T,right,Target,0,49,49,49,2300.410724,2302.410606,right,1,4,1.047077777,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,right,Target,0,50,50,50,2303.910463,2305.911023,left,0,4,0.810564799,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
Y,left,Pretarget,0,51,51,51,2307.410284,2309.410132,right,0,4,0.863561383,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
H,left,Distractor,0,52,52,52,2310.910443,2312.910896,left,1,4,0.674813983,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
S,left,Distractor,0,53,53,53,2314.410577,2316.410894,left,1,4,0.64694073,T18R03,2022-11-03_14h40.08.948,t1_Paradigm,04.01.2021,59.99946106
