Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
G,left,Lure,0,26,26,26,2573.3098798850842,2575.3095905211812,left,1,0.4274020573939197,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
T,right,Target,0,27,27,27,2576.8094836939126,2578.8104390439694,right,1,0.7099861349270213,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
H,left,Distractor,0,28,28,28,2580.308658910508,2582.309064725763,left,1,0.5464884629764128,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
S,right,Target,0,29,29,29,2583.8082020876464,2585.8077718913846,left,0,0.8635260950541124,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
D,left,Distractor,0,30,30,30,2587.307612773322,2589.3074061764637,left,1,0.7556087517587002,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
Z,left,Distractor,0,31,31,31,2590.806987849908,2592.8065865258977,left,1,0.5912089829798788,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
J,left,Pretarget,0,32,32,32,2594.306389553123,2596.3059288806107,left,1,0.5856719306029845,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
C,left,Pretarget,0,33,33,33,2597.8059978531674,2599.8053161477146,left,1,0.7920422997267451,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
H,left,Distractor,0,34,34,34,2601.305384478648,2603.304893009132,left,1,0.4400224304990843,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
B,left,Pretarget,0,35,35,35,2604.80446987052,2606.804185318644,left,1,0.5651947816950269,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
J,right,Target,0,36,36,36,2608.3040156140924,2610.304416296509,right,1,0.6199852944118902,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
C,right,Target,0,37,37,37,2611.8034567760187,2613.803177356982,right,1,1.2554621449962724,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
H,left,Distractor,0,38,38,38,2615.302844363905,2617.3026656768634,left,1,0.7162985671020579,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
B,right,Target,0,39,39,39,2618.802154638368,2620.8020346582052,right,1,0.7799506092269439,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
F,left,Pretarget,0,40,40,40,2622.3016769633396,2624.301622426923,left,1,0.4193912963673938,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
M,left,Distractor,0,41,41,41,2625.801132561377,2627.800821703684,left,1,0.5284311278664973,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
W,left,Pretarget,0,42,42,42,2629.3005236781028,2631.300249391905,left,1,0.5673098330444191,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
Z,left,Distractor,0,43,43,43,2632.8001695120765,2634.7995593455853,left,1,0.5333894524083007,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
F,right,Target,0,44,44,44,2636.299512829195,2638.299004677945,left,0,0.6789285964041483,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
B,left,Lure,0,45,45,45,2639.798979976127,2641.7984439150314,left,1,0.8163565682189073,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
W,right,Target,0,46,46,46,2643.2981580799387,2645.297843372624,right,1,0.7658863037067931,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
X,left,Distractor,0,47,47,47,2646.797690028994,2648.7973185396113,left,1,0.5929323344025761,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
T,left,Distractor,0,48,48,48,2650.2970638223633,2652.2965184579953,left,1,0.5429002862074412,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
L,left,Pretarget,0,49,49,49,2653.796480282501,2655.7961216252297,left,1,0.32940585439791903,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
J,left,Distractor,0,50,50,50,2657.2959118203435,2659.295541293366,left,1,0.41767468181205913,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
Z,left,Distractor,0,51,51,51,2660.7952913881745,2662.7949914377823,left,1,0.8486081338778604,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
P,left,Pretarget,0,52,52,52,2664.294801201846,2666.294382554479,left,1,0.4883105959161185,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
L,right,Target,0,53,53,53,2667.794117250771,2669.7938426437613,left,0,0.6092643932788633,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
V,left,Distractor,0,54,54,54,2671.2935815104574,2673.2934567182674,left,1,0.6649008623789996,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
F,left,Distractor,0,55,55,55,2674.7928625919158,2676.792672035168,left,1,0.3943237834610045,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
P,right,Target,0,56,56,56,2678.2926710727625,2680.2923136987083,right,1,0.3726099406485446,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
T,left,Pretarget,0,57,57,57,2681.7919460589474,2683.7914751207863,left,1,0.6079773333622143,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
D,left,Distractor,0,58,58,58,2685.291410318663,2687.291208533861,left,1,1.1852708632359281,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
V,left,Distractor,0,59,59,59,2688.7906602822477,2690.790324081172,right,0,1.4531782231642865,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
Z,left,Distractor,0,60,60,60,2692.290103368985,2694.2898938849103,left,1,0.4730176165467128,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
T,right,Target,0,61,61,61,2695.7895111674443,2697.789160209446,left,0,0.43915626357193105,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
B,left,Distractor,0,62,62,62,2699.2889462341263,2701.2885153962707,left,1,0.5398019750136882,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
J,left,Distractor,0,63,63,63,2702.7883970201074,2704.787982543203,left,1,0.4811538113572169,3,3.0,R31R02,2022-11-30_12h01.20.614,t1_Paradigm,2021.1.4,60.077168735194675,
