Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
2,0,2,2,2,2677.4708358944044,EDrightbutton,0,1,2.00,0.25,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2678.4042643562425,EDrightbutton,0,1,2.00,0.12,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2679.470608445874,EDrightbutton,0,1,2.00,0.06,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2681.9013238855405,EDrightbutton,0,1,2.00,0.03,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2683.003916671092,EDrightbutton,0,1,2.00,1.00,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2684.50497146789,EDrightbutton,0,1,2.00,0.50,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
2,0,2,2,2,2685.4691844059853,EDrightbutton,0,1,2.00,0.25,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2686.385686394293,EDrightbutton,0,1,2.00,0.12,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2687.316822726163,EDrightbutton,0,1,2.00,0.06,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2688.255313442787,EDrightbutton,0,1,2.00,0.03,1,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
