Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
2,0,2,2,2,2506.6969819263322,EDleftbutton,1,0,0.25,2.00,2,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
3,0,3,3,3,2507.843315784383,EDrightbutton,0,1,0.12,2.00,2,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
4,0,4,4,4,2509.566200231173,EDrightbutton,0,1,0.18,2.00,2,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
5,0,5,5,5,2512.063770315988,EDrightbutton,0,1,0.21,2.00,2,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
0,0,0,0,0,2513.3166800708277,EDleftbutton,1,0,1.00,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
1,0,1,1,1,2516.566477083339,EDrightbutton,0,1,0.50,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
2,0,2,2,2,2518.4803863226552,EDleftbutton,1,0,0.75,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
3,0,3,3,3,2520.0927794835297,EDleftbutton,1,0,0.62,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
4,0,4,4,4,2521.3831970940228,EDrightbutton,0,1,0.56,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
5,0,5,5,5,2523.32947109043,EDleftbutton,1,0,0.59,2.00,1,3,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
0,0,0,0,0,2525.1525603051705,EDleftbutton,1,0,1.00,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
1,0,1,1,1,2527.878390677215,EDleftbutton,1,0,0.50,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
2,0,2,2,2,2528.879168622225,EDleftbutton,1,0,0.25,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
3,0,3,3,3,2529.87904928386,EDleftbutton,1,0,0.12,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
4,0,4,4,4,2530.99282237477,EDrightbutton,0,1,0.06,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
5,0,5,5,5,2532.4659364356194,EDrightbutton,0,1,0.09,2.00,1,4,B08A08,2022-11-28_10h37.27.119,t1_Paradigm,2021.1.4,59.96008671990067,
