Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,34,34,34,3266.5322023121516,3268.5334098126405,left,1,0.4926582751159003,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
B,left,Pretarget,0,35,35,35,3270.0323737810704,3272.0337432868073,left,1,0.8321006498499628,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
J,right,Target,0,36,36,36,3273.532250111719,3275.534140921467,right,1,0.8038193458651222,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
C,right,Target,0,37,37,37,3277.0323792347117,3279.032378593107,left,0,0.7618920672921377,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
H,left,Distractor,0,38,38,38,3280.532455746101,3282.533921492577,right,0,1.4520244720970368,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
B,right,Target,0,39,39,39,3284.0323593449593,3286.03411285125,right,1,1.1038075082542491,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
F,left,Pretarget,0,40,40,40,3287.5322308635714,3289.5340895930713,left,1,0.46778549735608976,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
M,left,Distractor,0,41,41,41,3291.0320616402696,3293.0335196874858,left,1,0.6806116291536455,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
W,left,Pretarget,0,42,42,42,3294.5323707334464,3296.5347055338098,left,1,0.73131125121472,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
Z,left,Distractor,0,43,43,43,3298.032395595639,3300.031960587492,left,1,0.6740954894212337,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
F,right,Target,0,44,44,44,3301.5323899815958,3303.5338159485655,left,0,0.7080941349940986,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
B,left,Lure,0,45,45,45,3305.032439224775,3307.0334975521164,right,0,1.2405925478233257,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
W,right,Target,0,46,46,46,3308.5323649590027,3310.5347045714025,left,0,0.6513181933823944,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
X,left,Distractor,0,47,47,47,3312.0322685578612,3314.0344763204466,left,1,0.8154532473708969,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
T,left,Distractor,0,48,48,48,3315.532445159619,3317.5322709638785,left,1,0.5016818069379951,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
L,left,Pretarget,0,49,49,49,3319.0322935804543,3321.0340948863122,left,1,0.6960040523772477,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
J,left,Distractor,0,50,50,50,3322.5322404876442,3324.533970575356,left,1,0.7641322309282259,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
Z,left,Distractor,0,51,51,51,3326.0323028837247,3328.0341019439657,right,0,1.3439114739176148,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
P,left,Pretarget,0,52,52,52,3329.5319751840034,3331.5334319480116,left,1,0.4045235714438604,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
L,right,Target,0,53,53,53,3333.0323230942813,3335.0335893016218,left,0,0.40843671994844044,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
V,left,Distractor,0,54,54,54,3336.532437781163,3338.5324259114714,left,1,0.5736615399218863,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
F,left,Distractor,0,55,55,55,3340.0321989437252,3342.0345308568667,left,1,0.6075472630254808,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
P,right,Target,0,56,56,56,3343.5324246282617,3345.5315834841895,left,0,0.6945713485529268,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
T,left,Pretarget,0,57,57,57,3347.0324077861314,3349.033767988596,left,1,0.6803620448336005,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
D,left,Distractor,0,58,58,58,3350.5324387435703,3352.534190004244,left,1,0.5079522119813191,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
V,left,Distractor,0,59,59,59,3354.0325120469333,3356.033982605448,left,1,0.7198646983506478,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
Z,left,Distractor,0,60,60,60,3357.5322587733863,3359.544976345629,left,1,0.569407699194926,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
T,right,Target,0,61,61,61,3361.032108798232,3363.0339733021774,left,0,0.5200573723141133,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
B,left,Distractor,0,62,62,62,3364.532410512953,3366.5338416127634,left,1,0.9722942156422505,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
J,left,Distractor,0,63,63,63,3368.032386933972,3370.033613041005,left,1,1.1845172388020728,3,3.0,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
