Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Pretarget,0,39,39,39,3415.453311416117,3417.4548089205928,left,1,0,3.0,0.48161033703945577,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
T,right,Target,0,40,40,40,3418.9532273659424,3420.9534272257006,right,1,0,3.0,0.550567402766319,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Z,left,Distractor,0,41,41,41,3422.453274203057,3424.455184259132,left,1,0,3.0,0.5049047442153096,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
S,left,Distractor,0,42,42,42,3425.953272919869,3427.9551861839427,left,1,0,3.0,0.4289923668256961,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
D,left,Distractor,0,43,43,43,3429.453240198054,3431.4542321183253,left,1,0,3.0,0.4177691032818984,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Y,left,Pretarget,0,44,44,44,3432.9532902431674,3434.955361341912,left,1,0,3.0,0.3887336206389591,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Y,right,Target,0,45,45,45,3436.453399957507,3438.453330022632,right,1,0,3.0,0.7467876475711819,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Z,left,Pretarget,0,46,46,46,3439.953259125381,3441.954869231413,left,1,0,3.0,0.41328236428671516,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Z,right,Target,0,47,47,47,3443.4532154962653,3445.453452248272,left,0,0,3.0,0.4185608430125285,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
H,left,Pretarget,0,48,48,48,3446.953337080282,3448.955218584946,left,1,0,3.0,0.7565721134305932,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
H,right,Target,0,49,49,49,3450.4533412507153,3452.453323285794,right,1,0,3.0,0.6666897644172423,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Z,left,Lure,0,50,50,50,3453.9532228747266,3455.9548009005375,left,1,0,3.0,0.7490621348842978,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
R,left,Distractor,0,51,51,51,3457.453164809529,3459.455270234117,left,1,0,3.0,0.5289171066542622,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
H,left,Lure,0,52,52,52,3460.9533165489556,3462.955194845592,left,1,0,3.0,0.5328235145425424,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
L,left,Distractor,0,53,53,53,3464.4533123785222,3466.4553177128255,left,1,0,3.0,0.47284794683218934,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
