Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,EDbufferscreen.started,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
3,0,3,3,3,None,2660.846534489887,EDrightbutton,0,1,1.75,2.00,2,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
4,0,4,4,4,None,2662.296768017637,EDleftbutton,1,0,1.88,2.00,2,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
5,0,5,5,5,None,2664.548768457782,EDleftbutton,1,0,1.81,2.00,2,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
6,0,6,6,6,None,2666.263908284076,EDleftbutton,1,0,1.78,2.00,2,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
0,0,0,0,0,2667.7461186986184,2668.087355947937,EDleftbutton,1,0,1.00,1.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
1,0,1,1,1,None,2670.7317791766836,EDleftbutton,1,0,1.00,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
2,0,2,2,2,None,2672.680245567404,EDrightbutton,0,1,0.50,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
3,0,3,3,3,None,2673.996504543058,EDleftbutton,1,0,0.75,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
4,0,4,4,4,None,2679.107959767629,EDrightbutton,0,1,0.62,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
5,0,5,5,5,None,2679.9166454135557,EDrightbutton,0,1,0.69,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
6,0,6,6,6,None,2681.1482460640254,EDleftbutton,1,0,0.72,2.00,1,3,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
0,0,0,0,0,2682.746058067074,2683.063248009712,EDleftbutton,1,0,1.00,1.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
1,0,1,1,1,None,2687.6637380665634,EDleftbutton,1,0,1.00,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
2,0,2,2,2,None,2690.212953401322,EDrightbutton,0,1,0.50,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
3,0,3,3,3,None,2691.5465234863805,EDrightbutton,0,1,0.75,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
4,0,4,4,4,None,2692.3965428468073,EDrightbutton,0,1,0.88,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
5,0,5,5,5,None,2693.346489096468,EDrightbutton,0,1,0.94,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
6,0,6,6,6,None,2695.730055829161,EDrightbutton,0,1,0.97,2.00,1,2,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
0,0,0,0,0,2696.19640708348,2696.521637282858,EDleftbutton,1,0,1.00,1.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
1,0,1,1,1,None,2701.0469580125064,EDleftbutton,1,0,1.00,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
2,0,2,2,2,None,2702.4963125431677,EDrightbutton,0,1,0.50,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
3,0,3,3,3,None,2704.229820200184,EDrightbutton,0,1,0.75,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
4,0,4,4,4,None,2705.812975729117,EDleftbutton,1,0,0.88,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
5,0,5,5,5,None,2706.4966721620294,EDleftbutton,1,0,0.81,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
6,0,6,6,6,None,2710.279811394168,EDrightbutton,0,1,0.78,2.00,1,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
0,0,0,0,0,2713.2629086654633,2713.588812869566,EDleftbutton,1,0,1.00,1.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
1,0,1,1,1,None,2716.499848421139,EDleftbutton,1,0,1.00,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
2,0,2,2,2,None,2718.0963650263147,EDrightbutton,0,1,0.50,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
3,0,3,3,3,None,2719.113826912653,EDrightbutton,0,1,0.75,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
4,0,4,4,4,None,2719.7130773912068,EDleftbutton,1,0,0.88,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
5,0,5,5,5,None,2720.5965185299865,EDleftbutton,1,0,0.81,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
6,0,6,6,6,None,2721.046712278272,EDleftbutton,1,0,0.78,2.00,2,4,D17T06,2021_Oct_18_1005,t1_Paradigm,2021.1.4,59.95943319077199,
