Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,EDbufferscreen.started,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
1,0,1,1,1,None,2535.955724853382,EDleftbutton,1,0,1.00,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
2,0,2,2,2,None,2536.5882120076567,EDleftbutton,1,0,0.50,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
3,0,3,3,3,None,2537.655402351287,EDleftbutton,1,0,0.25,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
4,0,4,4,4,None,2538.3881984698237,EDleftbutton,1,0,0.12,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
5,0,5,5,5,None,2541.8452856082586,EDleftbutton,1,0,0.06,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
6,0,6,6,6,None,2542.457429433998,EDrightbutton,0,1,0.03,2.00,2,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
0,0,0,0,0,2545.3214132989524,2545.6507343635312,EDleftbutton,1,0,1.00,1.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
1,0,1,1,1,None,2554.171647275798,EDleftbutton,1,0,1.00,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
2,0,2,2,2,None,2555.7216886752285,EDleftbutton,1,0,0.50,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
3,0,3,3,3,None,2556.4049645369523,EDleftbutton,1,0,0.25,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
4,0,4,4,4,None,2557.455215580412,EDrightbutton,0,1,0.12,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
5,0,5,5,5,None,2558.4882174291997,EDrightbutton,0,1,0.19,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
6,0,6,6,6,None,2559.7552496816497,EDrightbutton,0,1,0.22,2.00,1,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
0,0,0,0,0,2561.1380185801536,2561.4588897239882,EDleftbutton,1,0,1.00,1.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
1,0,1,1,1,None,2566.555586780247,EDleftbutton,1,0,1.00,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
2,0,2,2,2,None,2567.705279660586,EDleftbutton,1,0,0.50,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
3,0,3,3,3,None,2568.071544266306,EDleftbutton,1,0,0.25,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
4,0,4,4,4,None,2570.0882545139175,EDrightbutton,0,1,0.12,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
5,0,5,5,5,None,2571.8883737880387,EDrightbutton,0,1,0.19,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
6,0,6,6,6,None,2572.3716653048177,EDrightbutton,0,1,0.22,2.00,2,3,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
0,0,0,0,0,2572.921144980297,2573.2426311012823,EDrightbutton,0,1,1.00,1.00,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
1,0,1,1,1,None,2580.5383507384104,EDleftbutton,1,0,2.00,1.00,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
2,0,2,2,2,None,2582.105259578384,EDleftbutton,1,0,2.00,1.50,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
3,0,3,3,3,None,2584.438352631114,EDleftbutton,1,0,2.00,1.75,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
4,0,4,4,4,None,2585.888714158791,EDleftbutton,1,0,2.00,1.88,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
5,0,5,5,5,None,2586.6048356387764,EDleftbutton,1,0,2.00,1.94,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
6,0,6,6,6,None,2588.505018784548,EDleftbutton,1,0,2.00,1.97,3,4,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
